51369877184,bac,297,264
51369877413,edd,117,69
51369914578,abd,222,40
51369915919,dda,97,216
51369919076,cbe,184,39
51369924540,ddg,138,29
51369926872,agc,55,90
51369947255,ebb,154,5
51369951903,bbg,53,94
51369959555,fdg,154,64
51369982610,bgd,242,39
51369983004,aea,13,189
51369983798,ddc,71,258
51369995772,dcb,170,323
51369998850,bdb,210,350
51370008953,fbf,44,172
51370013810,gaf,249,75
51370087351,ace,238,558
51370123939,ffb,140,142
51370150880,aed,168,428
51370158794,aec,151,360
51370196071,gca,215,67
51370206696,daa,275,42
51370217818,fcf,260,5
51370234924,eab,89,196
51370235704,gba,181,119
51370238870,faf,101,42
51370240031,gda,299,95
51370278537,fac,167,29
51370291756,edf,122,114
51370294693,abe,158,55
51370307469,gfb,175,5
51370317685,ccc,139,252
51370319486,gga,194,129
51370325307,cbb,40,135
51370335231,ggc,216,142
51370361562,bca,258,287
51370381655,fcd,266,232
51370385886,aed,45,432
51370419690,dgc,210,51
51370421468,dfg,263,56
51370424648,bec,68,459
51370431451,ada,102,309
51370441908,dec,77,173
51370554717,acg,174,96
51370567529,cgb,214,195
51370617741,fac,213,32
51370639696,aca,42,229
51370681700,dcd,232,121
51370692386,deg,263,292
51370697392,gca,104,73
51370707033,cab,250,129
51370712970,cfd,194,100
51370726119,gaf,205,74
51370753173,gfc,94,61
51370757025,ccf,130,90
51370765392,edb,22,176
51370773563,fbg,246,150
51370776560,abg,1,133
51370789469,geb,128,325
51370793351,ged,212,97
51370804475,dgf,21,224
51370810940,bbf,296,112
51370811136,cfc,13,303
51370815489,ebe,56,98
51370849421,ecg,140,93
51370854041,afd,271,187
51370854113,geg,235,182
51370868937,bbf,172,129
51370879985,ced,217,292
51370887736,ggb,202,82
51370889161,ffd,194,234
51370898864,add,60,26
51370901133,cbg,103,38
51370904245,cef,223,143
51370923179,gef,213,26
51370926196,ccd,107,107
51370930935,dbc,72,89
51370941576,bff,268,188
51371005867,beg,228,23
51371010405,bbe,41,284
51371049557,acf,124,193
51371066268,fea,88,38
51371085169,egf,36,134
51371125105,dbf,4,18
51371125568,aeb,115,100
51371146387,dae,39,121
51371151354,fce,149,146
51371192445,gcb,209,185
51371199433,dad,292,89
51371211441,aga,255,6
51371216110,aee,69,119
51371221376,egc,208,102
51371224327,gcc,265,24
51371238026,eeg,140,104
51371251561,gdb,39,5
51371255595,bgc,270,221
51371283342,efg,178,61
51371287630,gdg,259,151
51371296401,bgd,173,32
51371308650,aga,282,5
51371334029,geg,191,161
51371368066,bfc,160,408
51371380753,afb,127,179
51371381502,fga,23,46
51371398660,bcd,156,162
51371418777,bgg,2,28
51371456313,bbb,65,13
51371457236,cbc,75,122
51371460713,geb,214,318
51371472260,ffa,297,216
51371478887,cac,24,71
51371494524,fec,22,20
51371503861,dfd,152,193
51371517339,fda,180,181
51371556726,dcd,126,141
51371597241,dff,74,5
51371629138,bba,62,132
51371634676,gec,161,276
51371641450,afd,60,175
51371671228,gaa,10,101
51371683362,bea,272,25
51371687274,abg,108,147
51371707382,eeb,50,24
51371753487,eec,226,243
51371780377,bgf,189,117
51371797620,eaa,93,7
51371820340,cbc,98,145
51371824390,ead,215,54
51371873396,daa,78,47
51371873510,bcf,162,44
51371877418,dcf,124,263
51371882304,aba,259,43
51371886704,bee,100,144
51371896813,afb,264,198
51371897208,fag,38,104
51371904112,ffb,111,122
51371938698,bdd,186,75
51371974029,fcg,277,52
51371997882,ade,10,93
51371998432,dfe,205,36
51372002495,bef,278,62
51372030207,abb,265,120
51372048178,dfa,34,10
51372059324,afg,15,75
51372079949,ecb,134,161
51372111848,gaa,216,97
51372118121,fad,188,174
51372140335,gdd,50,101
51372152228,age,219,53
51372158400,bda,8,50
51372177353,faa,113,45
51372191409,fgg,81,241
51372196812,gda,127,96
51372201955,gad,232,282
51372244028,ceb,125,200
51372281518,egb,107,320
51372284885,gbf,264,5
51372294366,eba,94,80
51372300424,cfd,46,91
51372314885,abf,4,164
51372320660,fdb,185,24
51372342464,fba,83,180
51372349036,cdc,40,190
51372384960,fdd,96,185
51372392255,aeg,294,29
51372446196,cfb,48,202
51372448627,add,139,25
51372479004,afc,219,5
51372485710,agd,3,113
51372514177,fga,39,51
51372522566,gcg,190,5
51372522876,gea,41,152
51372532263,def,276,155
51372564911,aab,21,55
51372564973,dee,280,39
51372574233,dcc,109,24
51372583965,ffa,116,257
51372602535,ddg,113,32
51372621342,eda,14,193
51372621691,ceb,69,178
51372633675,gfa,231,308
51372658505,dgb,236,149
51372665507,fdb,154,25
51372677618,gdd,126,83
51372678659,fea,158,32
51372680306,cfe,238,157
51372680463,daf,133,74
51372680674,gbd,233,114
51372698328,gba,233,139
51372714459,edc,113,273
51372715179,efg,271,68
51372733415,ffc,35,172
51372734481,ccg,277,13
51372748417,cba,297,56
51372760706,bac,128,298
51372762649,eac,136,190
51372781078,bce,34,34
51372800569,ffe,254,33
51372869249,cbb,193,149
51372924538,cda,236,236
51372925511,bcg,18,20
51372928107,dfg,101,44
51372928258,ebe,88,101
51372929903,fef,288,233
51372945281,ede,234,202
51372981321,aae,224,53
51372981447,gab,90,114
51373019687,ega,103,30
51373029497,gbg,242,424
51373033543,bab,15,105
51373072858,ead,198,53
51373083136,gde,117,30
51373088031,abb,294,121
51373116349,bdd,110,61
51373122405,gbc,291,200
51373135521,aaa,69,248
51373142048,abe,247,51
51373157431,gfa,41,277
51373176213,deb,170,48
51373182799,gae,212,213
51373193459,ead,88,57
51373194426,aac,187,304
51373197511,cbd,30,14
51373198717,bde,7,15
51373205914,ebc,256,201
51373215581,ade,188,89
51373231157,ded,63,113
51373242368,ggf,249,419
51373250795,edg,286,121
51373253228,dca,145,179
51373261805,dcg,73,193
51373266007,bfg,127,51
51373286326,eef,244,258
51373333546,cdb,103,168
51373354561,cda,82,198
51373359189,fcb,96,282
51373366389,ecd,241,191
51373371317,bfg,283,54
51373377005,efc,283,51
51373391623,bfb,79,174
51373403014,dfc,148,31
51373415063,dbg,18,116
51373418021,ega,192,28
51373420462,ddd,271,212
51373464411,dea,284,28
51373482727,ebg,270,31
51373492225,eeb,117,20
51373503038,eab,50,199
51373529160,fbg,211,178
51373530899,dba,239,5
51373568380,acc,297,153
51373576422,abc,52,105
51373590760,cbe,18,37
51373611741,bgb,109,106
51373640763,fee,150,335
51373670763,fae,292,6
51373695116,ebf,219,127
51373699704,bcb,2,337
51373738296,bga,36,222
51373784201,dgf,168,190
51373817284,fgc,155,144
51373842327,fca,225,138
51373853079,ebd,82,139
51373889019,bag,232,26
51373898518,bdd,199,51
51373914223,ccd,279,87
51373937508,gab,13,104
51373951232,acb,284,162
51373956237,agd,52,114
51373972800,fgg,232,277
51373975588,gff,89,103
51373996077,cbd,13,12
51373999574,dge,97,82
51374010785,fed,75,141
51374046108,acc,163,160
51374069973,gfe,68,187
51374082596,dbd,227,299
51374087034,adf,35,358
51374100243,egd,83,38
51374106727,bad,198,108
51374110676,ggc,258,120
51374133330,afd,92,208
51374134954,bcd,39,181
51374148112,aaf,67,166
51374149708,fce,185,138
51374172611,gdc,202,37
51374182984,acd,158,210
51374198675,fcc,219,276
51374205141,ceg,205,61
51374229142,cec,46,157
51374247666,gad,85,273
51374265512,acd,88,228
51374282347,efb,74,183
51374294620,ffa,242,272
51374302523,gfg,140,294
51374311945,cec,133,166
51374332903,dgg,248,94
51374370501,cfb,251,187
51374374720,gag,9,205
51374383175,bff,82,223
51374387813,caa,210,41
51374417611,bbe,68,284
51374422033,eee,278,21
51374450522,baf,238,25
51374468662,eea,224,37
51374474473,ggf,82,419
51374488315,feb,87,160
51374546853,ddf,56,5
51374551641,ggd,225,111
51374564418,bbd,189,50
51374575678,ceb,145,179
51374578224,fde,107,117
51374597635,efa,276,51
51374609293,bfb,40,153
51374658497,gce,119,251
51374668036,adg,148,161
51374680327,dac,280,144
51374693575,gff,265,82
51374700825,eaa,56,7
51374718447,aac,154,282
51374734539,cfg,186,256
51374757634,gee,50,82
51374794228,eca,243,96
51374802212,bae,62,142
51374815901,eaf,161,57
51374838839,ceg,288,49
51374843210,cga,19,122
51374848696,dea,165,32
51374853442,bfg,297,63
51374855049,bcd,42,197
51374877118,dbf,72,17
51374894593,cad,131,631
51374913473,cae,157,103
51374918865,gee,15,95
51374936819,cdb,294,178
51374961135,cfd,3,77
51374977919,fgb,166,149
51374991583,gfc,215,62
51375021634,caf,16,169
51375032232,dee,36,33
51375051904,gef,110,24
51375065988,dce,35,250
51375090055,bfe,10,16
51375113530,ccg,85,12
51375115454,fcc,170,273
51375142223,bbg,135,89
51375205535,cgg,78,156
51375215904,bgd,74,25
51375217822,afe,192,143
51375217834,bed,93,36
51375223714,fab,289,77
51375232644,afg,99,84
51375245011,beb,163,105
51375253987,ggb,248,82
51375263696,cgd,16,7
51375275782,aea,268,162
51375289543,ded,36,99
51375298005,gcf,239,435
51375308535,gcg,243,5
51375320913,bfd,51,132
51375325096,aef,114,202
51375339687,adb,170,8
51375363505,cec,102,134
51375368069,fef,134,209
51375391726,faa,278,44
51375408096,ddg,269,26
51375421128,eeb,128,20
51375424271,egg,225,158
51375426930,cef,35,161
51375437515,bcg,35,19
51375442551,dfb,39,186
51375444130,gfa,240,257
51375470380,eeb,272,21
51375487332,add,218,20
51375497158,afg,18,76
51375511118,edf,3,115
51375534488,aga,75,5
51375534826,afa,59,64
51375577784,dca,75,198
51375583700,gbe,93,5
51375633563,agg,93,274
51375633784,fdf,117,665
51375707941,bbb,233,14
51375717291,dfd,35,158
51375733200,baa,47,275
51375734175,cdg,34,236
51375741822,cde,244,128
51375743941,gga,292,149
51375755735,eae,32,195
51375756932,ecd,279,215
51375757835,afe,156,128
51375776339,fbc,203,20
51375779424,bdf,282,15
51375797009,ffd,40,194
51375804958,dcf,186,263
51375842975,eae,12,228
51375870220,aaf,47,164
51375898500,eec,218,243
51375909866,bgf,189,111
51375955305,gfd,215,126
51375983914,cdb,198,144
51375995016,ega,146,25
51376017526,geg,172,148
51376025300,cff,247,38
51376082964,cge,73,270
51376095403,dbc,30,90
51376100382,eag,46,385
51376119475,gbb,97,7
51376130470,cce,11,98
51376146648,ace,162,535
51376154992,ecg,19,106
51376163149,fdf,192,771
51376166003,ced,70,312
51376196639,bdg,42,74
51376216642,acg,268,98
51376228670,dag,229,232
51376228911,dbd,135,331
51376261407,dab,286,18
51376267961,cfg,255,230
51376278328,dga,63,311
51376290366,bca,66,261
51376292391,ged,294,97
51376297056,fab,91,66
51376300336,fdd,66,205
51376311799,aad,33,37
51376332763,ggg,100,198
51376337219,gec,115,284
51376347709,aeb,123,92
51376347748,fbb,14,140
51376354327,fba,110,144
51376363591,dga,163,326
51376385317,gdf,224,24
51376389356,gde,102,26
51376394455,ccb,140,28
51376405525,geb,216,362
51376406963,bcc,41,168
51376415475,fgg,162,257
51376430352,abd,216,33
51376435717,beg,136,23
51376439610,gcd,226,232
51376441710,fdc,2,209
51376442665,fbg,273,211
51376447335,eeg,103,93
51376455430,fcd,221,271
51376476072,dba,28,5
51376476618,ege,183,292
51376478796,bec,146,481
51376479873,cee,160,244
51376481654,ead,195,49
51376488825,bed,25,35
51376508792,aff,69,10
51376525874,abf,3,190
51376539793,fdb,168,21
51376583122,gga,103,156
51376630128,age,168,53
51376641059,bea,234,21
51376661029,ffg,135,5
51376678041,eab,280,228
51376684730,agg,1,241
51376690975,cdg,244,200
51376695371,cbf,240,82
51376701799,gbg,123,394
51376709433,dgd,94,135
51376714594,dbe,81,48
51376723226,dbd,81,387
51376724376,bbc,127,113
51376731885,faf,163,46
51376734651,cfa,240,300
51376746206,dgb,264,169
51376785875,dgc,287,53
51376788755,dbg,105,131
51376805068,bdc,289,96
51376816980,eeb,134,23
51376824300,agf,191,112
51376870417,ccc,274,214
51376871031,cfc,244,354
51376893561,dac,172,133
51376902093,eba,234,72
51376907603,dgg,44,107
51376914259,bdf,134,16
51376944813,dcg,86,220
51376982155,cbf,43,91
51376996611,bge,85,73
51376999243,fge,126,98
51377010596,ebc,61,170
51377012978,fab,141,76
51377032809,afg,226,71
51377033970,fbe,43,76
51377040559,adc,96,117
51377050155,gcd,85,199
51377058590,egf,123,144
51377061051,efe,126,461
51377063655,bda,290,50
51377093969,dea,55,38
51377094536,fgd,298,33
51377096694,cab,266,103
51377101672,cdd,187,151
51377113442,aab,241,57
51377114110,ddc,130,242
51377157016,dbb,263,368
51377160531,bfd,170,113
51377170454,dag,171,234
51377173916,aag,281,141
51377175694,efc,195,52
51377177023,dfa,2,8
51377194234,fbg,3,244
51377196030,cfb,29,151
51377197921,deg,95,312
51377215506,aee,186,123
51377230522,gfg,86,270
51377236931,gcd,151,173
51377253789,fag,248,116
51377254223,fde,95,101
51377274946,ega,205,21
51377288703,ggf,47,398
51377302693,cdf,163,9
51377325659,cce,203,102
51377344888,bce,81,31
51377354349,gdg,38,173
51377399313,ccb,192,33
51377408472,bda,109,53
51377408597,gec,26,332
51377441585,cfe,158,177
51377446575,dde,123,210
51377454115,abb,191,119
51377470399,gff,12,79
51377483916,ebb,74,5
51377509327,agb,199,323
51377521794,afc,179,5
51377522608,ddf,236,5
51377540760,abe,64,60
51377549675,bfc,229,420
51377550659,gee,282,88
51377559760,cfa,286,300
51377565945,fad,27,179
51377640853,eaa,232,8
51377651619,dae,93,124
51377655647,cbe,277,34
51377675188,adc,214,102
51377703823,fff,190,36
51377714976,gcd,63,155
51377722212,aba,36,40
51377727455,cag,127,28
51377732399,fbe,139,84
51377737065,fgc,20,116
51377742890,bfd,29,131
51377755853,baf,234,29
51377756530,dac,38,118
51377781226,bee,261,131
51377798273,ffe,82,32
51377799181,eff,171,122
51377810019,feg,99,12
51377846201,fgb,228,175
51377849984,cgc,181,93
51377905673,afg,240,64
51377915405,ecc,247,131
51377917841,cea,253,5
51377918125,eed,179,102
51377931421,deb,33,56
51377932675,edd,142,69
51377942131,gfb,115,5
51377946122,cdb,16,116
51377958947,eac,223,191
51377961395,eaf,49,66
51377978604,eeb,268,27
51377995083,aed,219,406
51377995658,deb,160,53
51378007762,gfe,227,155
51378035511,fba,82,116
51378036552,ceb,229,205
51378064575,gcf,242,369
51378067771,cgf,105,31
51378100622,gbg,172,386
51378113935,fae,1,6
51378130954,efd,5,195
51378163542,dgf,256,188
51378165430,fbd,174,388
51378181548,cbc,251,130
51378183007,edg,118,106
51378188195,adf,247,293
51378215406,adf,290,298
51378230546,dfg,56,45
51378250001,gcf,89,409
51378253477,ada,259,327
51378287147,ddc,20,246
51378295277,fgd,53,33
51378306611,gce,284,245
51378310704,ede,126,179
51378319812,bcf,127,43
51378329398,cgb,227,163
51378330405,efa,78,59
51378343316,ece,8,35
51378345075,cbd,62,14
51378348647,ecf,246,25
51378396955,fdc,260,238
51378406019,dfg,281,47
51378427550,ded,210,102
51378430366,fae,205,6
51378440025,eca,239,114
51378464213,bfb,202,160
51378483472,ccd,165,86
51378505862,gcb,296,164
51378522119,aca,74,242
51378529102,aac,94,267
51378545770,gdg,217,198
51378548636,ade,260,71
51378549865,deg,292,271
51378567656,egc,108,98
51378580174,aec,55,327
51378585455,cbg,247,32
51378591110,cca,18,130
51378613699,ggd,159,122
51378614387,cdc,241,226
51378627355,ddb,251,185
51378627416,gac,52,47
51378628782,ebg,222,25
51378632443,fdc,10,190
51378645866,ffe,193,29
51378648954,abe,90,61
51378651475,aac,160,275
51378659849,aca,136,208
51378720270,geb,227,289
51378738848,fff,36,29
51378750130,ebc,56,180
51378759446,fgf,9,132
51378759985,gcb,112,144
51378776748,dfd,141,183
51378783835,fdg,263,74
51378793699,bbf,6,138
51378794083,dgg,96,104
51378798465,dcc,92,24
51378801377,adg,18,188
51378819729,bba,79,122
51378821250,aae,87,44
51378829237,afb,259,225
51378861346,agf,287,113
51378867174,gbe,251,5
51378869466,ded,143,103
51378870084,bga,229,259
51378895943,gdd,51,67
51378900837,abc,4,102
51378915743,dfe,164,33
51378919372,gge,165,657
51378948432,ace,271,636
51378960758,ecf,10,20
51378977607,bfa,256,59
51379034838,ead,71,46
51379047844,fde,211,88
51379062346,eca,45,123
51379065675,geb,73,341
51379072464,dec,238,176
51379089099,cdf,3,8
51379113517,fac,205,37
51379119225,cbg,119,26
51379126833,bac,186,265
51379152681,deb,197,62
51379157970,aff,13,9
51379161910,agb,229,281
51379172665,ccf,102,98
51379175698,gbg,59,382
51379180328,efd,160,230
51379186769,agc,82,101
51379193768,fec,284,19
51379196683,gcb,181,133
51379199891,fad,147,184
51379201099,ddf,167,5
51379208331,eef,54,281
51379223588,abb,243,99
51379241081,ebd,141,145
51379246282,egg,254,135
51379249993,aca,26,212
51379261088,cda,227,217
51379315181,fed,272,164
51379326947,dcd,11,157
51379337648,ege,1,233
51379357828,fcb,60,313
51379360198,cfg,266,204
51379375914,bdc,101,113
51379394759,egc,297,94
51379423984,ffb,63,112
51379426498,ffc,115,182
51379440783,abb,279,101
51379443264,bgg,158,31
51379472134,fda,110,161
51379511024,fce,215,149
51379526724,efc,129,57
51379546654,bdb,1,374
51379557600,adc,130,82
51379560873,cga,247,142
51379561027,bgd,32,28
51379562955,bab,101,93
51379623376,gec,160,378
51379639026,gcc,60,23
51379639420,dgb,279,194
51379642062,fcf,129,5
51379646000,fbf,240,194
51379652721,acb,63,183
51379684552,baa,190,272
51379698664,cff,119,43
51379711399,eag,164,319
51379737588,bde,186,13
51379773364,faf,40,50
51379790350,dad,31,103
51379846424,gdb,56,5
51379858201,dda,188,211
51379858285,dcb,283,342
51379873616,bgc,203,187
51379882047,gfc,140,60
51379883388,gde,164,22
51379888124,dgc,58,57
51379891095,dea,241,42
51379897565,efc,224,63
51379934863,dfd,205,155
51379936893,fae,136,5
51379939071,dbd,74,390
51379975013,ggg,29,188
51379978803,eeg,2,78
51379998834,cde,65,113
51380016527,egb,78,358
51380046267,bda,286,55
51380064287,efg,192,77
51380074836,fbg,57,273
51380135311,ggd,97,102
51380144937,fga,225,58
51380170057,daa,226,44
51380216407,gea,231,147
51380219652,cba,134,63
51380230725,egf,7,118
51380236990,gfe,23,142
51380260914,fee,144,311
51380270008,gca,149,58
51380278014,dcd,130,155
51380282560,bcd,59,161
51380315828,ddd,81,199
51380351767,ead,35,44
51380354487,bbg,283,78
51380364730,acd,26,250
51380370317,cef,3,180
51380418472,dcb,157,300
51380420714,gaa,203,113
51380426209,ecc,272,136
51380439674,aeg,48,34
51380451363,cda,160,208
51380470465,ffa,105,220
51380478277,ade,115,63
51380494156,edb,80,142
51380505431,bfd,177,136
51380571633,adc,88,66
51380585966,cee,137,200
51380596267,edc,93,324
51380598830,aba,209,38
51380611352,dab,280,20
51380620327,bff,80,251
51380625175,efa,274,47
51380625301,cec,197,151
51380644066,dga,288,283
51380660519,gda,86,103
51380669280,gaf,141,77
51380672450,cag,131,26
51380677561,cgc,4,106
51380691599,ffc,279,183
51380735232,feb,296,177
51380738097,bcb,202,384
51380750674,bgb,150,95
51380755353,eee,285,19
51380807448,eac,262,221
51380808535,agg,238,200
51380812387,fbe,105,78
51380818670,fcg,52,61
51380820218,ecg,219,120
51380836164,bcf,134,46
51380842057,efe,207,451
51380849217,eba,17,75
51380856520,aee,146,111
51380857131,abg,134,171
51380858719,egg,85,141
51380888321,dea,283,47
51380896058,fbc,252,22
51380902962,dba,286,5
51380906691,acf,114,191
51380926156,ccf,169,102
51380928289,gae,80,187
51380934797,dec,38,205
51380949626,bbg,281,85
51380962251,cac,64,66
51380970351,abg,7,176
51380983820,bce,154,35
51380987558,bbe,273,232
51381017785,abd,212,38
51381042911,fda,80,133
51381048610,fdf,17,771
51381069300,gef,274,21
51381084371,fca,222,162
51381113859,ecd,178,172
51381148373,def,65,133
51381169760,cba,154,71
51381202072,aff,53,9
51381213141,dee,132,38
51381233560,gce,245,205
51381236482,agf,100,98
51381266626,gfe,85,139
51381295402,ecf,70,18
51381330183,daf,294,66
51381339126,gbc,32,200
51381358913,ecc,166,152
51381359473,caa,25,44
51381361155,dfc,135,32
51381387767,fad,111,191
51381389456,dge,114,75
51381397211,ddf,106,5
51381405338,acb,61,177
51381464727,eeb,38,26
51381482031,cfg,55,189
51381509452,ggb,112,70
51381509587,abb,88,93
51381560957,aba,32,34
51381576455,dff,25,5
51381606992,bcg,166,21
51381616079,fba,216,103
51381642740,bbd,240,50
51381645738,gda,253,104
51381666062,aaa,61,218
51381685209,gag,113,241
51381689505,bef,206,51
51381692823,fdd,12,178
51381697233,eff,136,128
51381699876,caf,78,196
51381746818,ddg,225,23
51381747036,gbb,223,6
51381782180,gfc,235,54
51381784878,gbf,140,5
51381796297,ecb,120,173
51381801320,eda,295,162
51381803887,gba,251,143
51381827043,daa,234,46
51381845928,afe,103,113
51381849890,adg,130,214
51381856788,fba,135,114
51381874371,dcc,158,21
51381897603,fea,114,29
51381907564,ddb,117,220
51381918899,cfc,252,293
51381924958,bdc,130,133
51381939921,fea,47,25
51381946562,fcd,55,311
51381959954,gfd,294,100
51381961993,agg,159,190
51382012590,ecb,228,185
51382040819,bag,204,27
51382048992,gaa,8,125
51382052762,dfb,148,163
51382053176,dca,217,172
51382081337,afd,176,189
51382100691,daf,274,60
51382102258,afa,146,55
51382106741,bfg,129,62
51382108218,eec,67,247
51382110065,eaf,95,71
51382114905,aag,54,139
51382121023,gbd,62,114
51382175210,cbb,219,138
51382175723,ada,282,310
51382237683,gdc,282,35
51382268959,bfg,36,65
51382272226,gad,150,281
51382272429,dcg,174,250
51382285221,ebb,244,5
51382293129,eab,225,216
51382314417,ece,61,29
51382318431,dde,176,191
51382339460,gdb,256,5
51382376839,adb,101,8
51382390025,fga,131,56
51382419830,aga,140,5
51382453085,efb,183,190
51382468116,acc,121,185
51382483827,ccb,178,38
51382488378,bgf,168,128
51382539984,fef,164,238
51382563838,bdc,222,113
51382572389,bga,158,274
51382581036,acg,114,80
51382604124,gcb,137,142
51382606862,ede,67,170
51382652180,egd,60,38
51382663598,agd,229,108
51382665019,deb,151,73
51382693423,aeb,13,74
51382704370,dbg,36,123
51382753677,fcd,111,370
51382754606,bbb,237,11
51382754987,fac,294,29
51382773727,ebf,157,101
51382791432,cgd,141,5
51382792388,ebb,285,5
51382838523,acb,75,171
51382842255,dab,189,20
51382845478,cge,39,321
51382865745,ebg,141,20
51382870629,bfe,274,18
51382897623,ebe,199,116
51382909554,bce,57,40
51382909755,cca,150,120
51382916767,fcb,231,356
51382925941,fgc,143,122
51382932272,ged,9,97
51382982238,gff,245,91
51383026677,adf,86,300
51383055264,gab,133,110
51383085865,cef,232,156
51383087886,fgc,267,124
51383091210,fab,180,63
51383097532,beg,294,26
51383122753,cad,116,750
51383128465,dbb,95,360
51383165408,bdd,84,42
51383187856,cbc,14,120
51383190087,aec,175,353
51383238071,ceg,146,43
51383242962,ebd,164,156
51383282934,aeg,272,36
51383290034,cfe,41,153
51383293574,faa,289,44
51383298411,cda,176,224
51383356836,bac,150,238
51383357758,bdf,173,18
51383361596,aga,158,5
51383385832,bfb,272,131
51383401814,ggc,90,136
51383416223,gcg,132,5
51383424632,dbd,41,405
51383432037,ddf,4,5
51383443855,dfe,110,35
51383452910,age,207,49
51383475068,fad,155,210
51383487430,bee,7,117
51383488620,gfg,274,272
51383490515,gcd,151,156
51383544728,ggg,112,219
51383564683,dac,149,140
51383582486,dac,227,152
51383611875,bda,235,57
51383612980,bcc,1,168
51383617680,aeg,137,42
51383619690,cag,229,29
51383655315,aef,149,232
51383715996,cfd,162,70
51383716925,gaf,182,63
51383718407,efc,37,68
51383718507,ffd,162,162
51383734165,gcd,297,138
51383743175,fgd,106,27
51383760823,cfg,63,219
51383765310,bdf,120,18
51383773686,bae,141,151
51383786695,gbf,67,5
51383812598,dbc,153,94
51383823733,afb,219,243
51383845503,bad,173,120
51383870687,efd,233,230
51383894468,fcb,212,295
51383915416,eea,204,44
51383917851,cae,164,91
51383929275,fcc,175,319
51383945777,bfd,216,116
51383947510,geg,208,158
51383955774,edf,175,118
51383962827,feb,52,171
51384000519,adg,98,184
51384025672,bff,4,258
51384026116,fdb,36,24
51384060769,dfd,90,170
51384061889,add,154,16
51384068081,fae,218,5
51384083194,cgg,49,131
51384087405,edb,168,136
51384099359,aca,75,201
51384103299,aea,154,150
51384116275,gag,113,248
51384132431,efa,12,42
51384173883,bea,279,18
51384182709,bca,213,208
51384199706,ggg,124,179
51384201938,afg,249,61
51384206120,gfa,78,282
51384246488,abf,32,172
51384257252,cda,229,230
51384259435,dde,54,221
51384270631,fec,123,19
51384278107,cbd,102,14
51384292651,cdd,111,132
51384302250,fbb,290,124
51384307289,gag,146,210
51384307979,agd,92,127
51384310342,agg,173,210
51384319911,dgc,227,52
51384328332,dbf,156,20
51384330044,bfe,254,20
51384337431,fgg,259,262
51384340382,dga,71,333
51384348049,fag,268,112
51384353414,eeb,74,29
51384370127,cee,105,198
51384371067,eae,203,216
51384378639,cfb,285,176
51384389381,bbc,212,133
51384431565,cdg,158,222
51384434718,fec,142,21
51384470528,afc,130,5
51384514196,ccg,3,11
51384517782,gaa,17,121
51384523543,dcc,154,22
51384532053,cec,263,166
51384534630,cfc,242,284
51384546099,abd,5,35
51384560208,dce,211,280
51384583722,dcb,197,270
51384603074,age,140,50
51384625698,eac,81,262
51384626167,ebc,293,189
51384633484,ceb,118,215
51384636143,gec,282,446
51384645479,eaa,216,7
51384655761,aed,176,393
51384667128,abc,268,88
51384670742,bac,81,235
51384671990,cdf,218,9
51384682663,edd,48,82
51384701643,ggb,71,74
51384720410,agb,218,266
51384799316,bcc,47,151
51384800875,ccc,104,248
51384818227,beb,68,111
51384826221,afd,217,162
51384850738,ddb,52,180
51384855578,aab,197,58
51384865943,baf,108,23
51384867432,gbf,171,5
51384869780,fcc,129,296
51384874713,edb,47,146
51384905933,faf,247,44
51384915515,aad,65,42
51384923912,afa,179,53
51384935651,afg,167,64
51384953852,baa,44,304
51384965184,aaf,10,147
51384973903,ecc,146,135
51385007286,aae,136,51
51385025803,eec,48,264
51385033117,cde,252,116
51385037607,ced,291,321
51385048197,def,155,117
51385141988,fge,2,80
51385158947,bef,145,41
51385172968,bee,166,124
51385178437,ged,14,104
51385190527,cdc,239,203
51385197096,fbf,209,159
51385197231,deg,50,260
51385208952,dgd,218,122
51385235829,adb,57,8
51385261517,acd,246,232
51385276924,bed,293,41
51385333811,efg,8,89
51385361998,dgb,3,194
51385390706,eac,170,285
51385393791,afd,166,150
51385420255,cbe,218,34
51385423275,gca,46,58
51385445089,ega,232,17
51385458766,gfg,20,291
51385472828,fca,205,134
51385492323,eed,29,118
51385500738,cfc,265,272
51385551012,dbe,31,50
51385566207,ebg,240,23
51385573389,acc,241,205
51385645756,ede,183,154
51385672328,gcc,149,27
51385682139,ffa,129,215
51385694503,bgd,118,24
51385723374,aba,248,37
51385743109,feg,58,13
51385758657,bfc,155,445
51385768632,fgb,53,159
51385789056,dcf,172,223
51385798639,cbg,268,21
51385803194,cab,298,92
51385829460,fcg,70,66
51385830020,fff,255,29
51385847719,dab,189,19
51385848849,dea,247,48
51385863347,ddb,109,192
51385875732,bba,257,109
51385892989,gce,13,223
51385894119,gfb,13,5
51385911020,fda,102,115
51385931905,dec,71,221
51385941307,cgb,167,163
51385943394,gde,140,21
51385963856,ceg,178,45
51386034789,aff,40,9
51386044475,bdg,205,84
51386074353,cff,149,37
51386085442,cce,225,113
51386093479,ead,75,47
51386093717,ffe,193,33
51386099612,bge,169,66
51386117275,gcc,237,28
51386125691,fac,66,27
51386142959,bec,216,461
51386146861,gdf,258,27
51386217970,ggb,20,65
51386234400,cdg,41,217
51386246375,bgb,250,95
51386253445,cgc,54,97
51386265142,fdc,144,178
51386274525,cfa,89,324
51386276587,gbe,147,5
51386309129,ddb,26,172
51386310500,gba,51,167
51386335492,cea,126,5
51386350077,bfb,117,134
